"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000130301004,000130301004,2,300,,,,
000130301005,000130301005,2,300,,,,
000130201002,000130201002,2,300,,,,
000130102001,000130102001,2,300,,,,
000130103001,000130103001,2,300,,,,
000130107003,000130107003,2,300,,,,
000130105001,000130105001,2,300,,,,
000140303002,000140303002,2,300,,,,
000140306002,000140306002,2,300,,,,
000110412003,000110412003,2,300,,,,
000110403002,000110403002,2,300,,,,
000110102008,000110102008,2,300,,,,
000110102004,000110102004,2,300,,,,
000110413001,000110413001,2,300,,,,
000110413002,000110413002,2,300,,,,
000110402006,000110402006,2,300,,,,
000140602007,000140602007,2,300,,,,
000140602005,000140602005,2,300,,,,
000140602005,000140602005,1,,"3432","3432",,
000140602004,000140602004,2,300,,,,
000140301003,000140301003,2,300,,,,
000140306001,000140306001,2,300,,,,
000140304001,000140304001,2,300,,,,
000140309001,000140309001,2,300,,,,
000110404002,000110404002,2,300,,,,
000140301002,000140301002,2,300,,,,
000140601002,000140601002,2,300,,,,
000140301001,000140301001,2,300,,,,
000140702001,000140702001,2,300,,,,
000140308001,000140308001,2,300,,,,
000140305001,000140305001,2,300,,,,
000120508002,000120508002,2,300,,,,
000120508002,000120508002,1,,"2330","2961",,
000120508002,000120508002,1,,"2961","2330",,
000120511001,000120511001,2,300,,,,
000120509001,000120509001,2,300,,,,
000150510001,000150510001,2,300,,,,
000150511005,000150511005,2,300,,,,
000150503001,000150503001,2,300,,,,
000140801001,000140801001,2,300,,,,
000150509001,000150509001,2,300,,,,
000150513001,000150513001,2,300,,,,
000150502002,000150502002,2,300,,,,
000150502005,000150502005,2,300,,,,
000150511002,000150511002,2,300,,,,
000150107001,000150107001,2,300,,,,
000140701008,000140701008,2,300,,,,
000140801004,000140801004,2,300,,,,
000140802001,000140802001,2,300,,,,
000140802002,000140802002,2,300,,,,
000150203002,000150203002,2,300,,,,
000150203005,000150203005,2,300,,,,
000150605002,000150605002,2,300,,,,
000150605002,000150605002,1,,"2073","3424",,
000150605002,000150605002,1,,"3424","2073",,
000150508002,000150508002,2,300,,,,
000150508001,000150508001,2,300,,,,
000160301003,000160301003,2,300,,,,
000160201002,000160201002,2,300,,,,
000150104001,000150104001,2,300,,,,
000150101003,000150101003,2,300,,,,
000180106006,000180106006,2,300,,,,
000140505002,000140505002,2,300,,,,
000140602006,000140602006,2,300,,,,
000140602001,000140602001,2,300,,,,
000140602008,000140602008,2,300,,,,
000140701009,000140701009,2,300,,,,
000141203006,000141203006,2,300,,,,
000141204002,000141204002,2,300,,,,
000140204001,000140204001,2,300,,,,
000140204003,000140204003,2,300,,,,
000140201004,000140201004,2,300,,,,
000170605002,000170605002,2,300,,,,
000170601003,000170601003,2,300,,,,
000170610003,000170610003,2,300,,,,
000170611002,000170611002,2,300,,,,
000170604002,000170604002,2,300,,,,
000170607001,000170607001,2,300,,,,
000170501014,000170501014,2,300,,,,
000180210006,000180210006,2,300,,,,
000180203001,000180203001,2,300,,,,
000180106004,000180106004,2,300,,,,
000180401004,000180401004,2,300,,,,
000140701026,000140701026,2,300,,,,
000161001002,000161001002,2,300,,,,
000160201004,000160201004,2,300,,,,
000150704002,000150704002,2,300,,,,
000160202001,000160202001,2,300,,,,
000160202003,000160202003,2,300,,,,
000160203002,000160203002,2,300,,,,
000160907001,000160907001,2,300,,,,
000160907003,000160907003,2,300,,,,
000160907002,000160907002,2,300,,,,
000160907005,000160907005,2,300,,,,
000160403001,000160403001,2,300,,,,
000170302003,000170302003,2,300,,,,
000170302002,000170302002,2,300,,,,
000161001005,000161001005,2,300,,,,
000161001003,000161001003,2,300,,,,
000160904014,000160904014,2,300,,,,
000220903006,000220903006,2,300,,,,
000400000028,000400000028,2,300,,,,
000400000025,000400000025,2,300,,,,
000400000027,000400000027,2,300,,,,
000400000026,000400000026,2,300,,,,
000400000034,000400000034,2,300,,,,
000400000031,000400000031,2,300,,,,
000400000038,000400000038,2,300,,,,
000400000041,000400000041,2,300,,,,
000400000021,000400000021,2,300,,,,
000400000019,000400000019,2,300,,,,
000400000017,000400000017,2,300,,,,
000400000016,000400000016,2,300,,,,
000400000020,000400000020,2,300,,,,
000400000078,000400000078,2,300,,,,
000400000081,000400000081,2,300,,,,
000400000082,000400000082,2,300,,,,
000400000079,000400000079,2,300,,,,
000400000080,000400000080,2,300,,,,
000400000042,000400000042,2,300,,,,
000400000037,000400000037,2,300,,,,
000400000029,000400000029,2,300,,,,
000400000039,000400000039,2,300,,,,
000400000032,000400000032,2,300,,,,
000400000040,000400000040,2,300,,,,
000400000030,000400000030,2,300,,,,
000400000036,000400000036,2,300,,,,
000400000033,000400000033,2,300,,,,
000400000051,000400000051,2,300,,,,
000400000052,000400000052,2,300,,,,
000400000050,000400000050,2,300,,,,
000400000049,000400000049,2,300,,,,
000400000088,000400000088,2,300,,,,
000400000087,000400000087,2,300,,,,
000220901010,000220901010,2,300,,,,
000220903017,000220903017,2,300,,,,
000220903025,000220903025,2,300,,,,
000220903005,000220903005,2,300,,,,
000220902013,000220902013,2,300,,,,
000220204001,000220204001,2,300,,,,
000190302001,000190302001,2,300,,,,
000220902011,000220902011,2,300,,,,
000220902005,000220902005,2,300,,,,
000400000054,000400000054,2,300,,,,
000220902014,000220902014,2,300,,,,
000220902006,000220902006,2,300,,,,
000220902017,000220902017,2,300,,,,
000220902002,000220902002,2,300,,,,
000220902010,000220902010,2,300,,,,
000300000014,000300000014,2,300,,,,
000300000010,000300000010,2,300,,,,
000300000007,000300000007,2,300,,,,
000300000008,000300000008,2,300,,,,
000300000019,000300000019,2,300,,,,
000300000018,000300000018,2,300,,,,
000220402070,000220402070,2,300,,,,
000400000075,000400000075,2,300,,,,
000220402050,000220402050,2,300,,,,
000220402018,000220402018,2,300,,,,
000220402100,000220402100,2,300,,,,
000220402071,000220402071,2,300,,,,
000220804003,000220804003,2,300,,,,
000220301034,000220301034,2,300,,,,
000220301034,000220301034,1,,"3480","3481",,
000220301034,000220301034,1,,"3481","3480",,
000220104003,000220104003,2,300,,,,
000221401004,000221401004,2,300,,,,
000221401005,000221401005,2,300,,,,
000220102004,000220102004,2,300,,,,
000220102008,000220102008,2,300,,,,
000160101002,000160101002,2,300,,,,
000160904005,000160904005,2,300,,,,
000141101006,000141101006,2,300,,,,
000160803002,000160803002,2,300,,,,
000160803001,000160803001,2,300,,,,
000160702003,000160702003,2,300,,,,
000160902003,000160902003,2,300,,,,
000160904001,000160904001,2,300,,,,
000160904001,000160904001,1,,"3377","3417",,
000160904001,000160904001,1,,"3417","3377",,
000160805002,000160805002,2,300,,,,
000201003004,000201003004,2,300,,,,
000201003002,000201003002,2,300,,,,
000200802005,000200802005,2,300,,,,
000200801001,000200801001,2,300,,,,
000201001001,000201001001,2,300,,,,
000201001003,000201001003,2,300,,,,
000201001002,000201001002,2,300,,,,
000200402001,000200402001,2,300,,,,
000200402002,000200402002,2,300,,,,
000200402005,000200402005,2,300,,,,
000200409007,000200409007,2,300,,,,
000200410004,000200410004,2,300,,,,
000200425003,000200425003,2,300,,,,
000200425010,000200425010,2,300,,,,
000200401001,000200401001,2,300,,,,
000190802005,000190802005,2,300,,,,
000190507001,000190507001,2,300,,,,
000150203001,000150203001,2,300,,,,
000150203006,000150203006,2,300,,,,
000150203004,000150203004,2,300,,,,
000150203003,000150203003,2,300,,,,
000200425006,000200425006,2,300,,,,
000190601001,000190601001,2,300,,,,
000190601002,000190601002,2,300,,,,
000150705002,000150705002,2,300,,,,
000150106004,000150106004,2,300,,,,
000150106002,000150106002,2,300,,,,
000190602003,000190602003,2,300,,,,
000190602002,000190602002,2,300,,,,
000190604001,000190604001,2,300,,,,
000190603001,000190603001,2,300,,,,
000190606001,000190606001,2,300,,,,
000150105001,000150105001,2,300,,,,
000190502005,000190502005,2,300,,,,
000150102001,000150102001,2,300,,,,
000150102002,000150102002,2,300,,,,
000150103002,000150103002,2,300,,,,
000191102002,000191102002,2,300,,,,
000190903003,000190903003,2,300,,,,
000190902001,000190902001,2,300,,,,
000190402002,000190402002,2,300,,,,
000190402001,000190402001,2,300,,,,
000190401001,000190401001,2,300,,,,
000190403001,000190403001,2,300,,,,
000190403001,000190403001,1,,"3233","3338",,
000190403001,000190403001,1,,"3233","3367",,
000190403001,000190403001,1,,"3338","3233",,
000190403001,000190403001,1,,"3367","3233",,
000190104003,000190104003,2,300,,,,
000190104006,000190104006,2,300,,,,
000200420007,000200420007,2,300,,,,
000200403012,000200403012,2,300,,,,
000200407003,000200407003,2,300,,,,
000200407001,000200407001,2,300,,,,
000200407002,000200407002,2,300,,,,
000200403018,000200403018,2,300,,,,
000200901020,000200901020,2,300,,,,
000190903001,000190903001,2,300,,,,
000190901002,000190901002,2,300,,,,
000190901003,000190901003,2,300,,,,
000190901005,000190901005,2,300,,,,
000220902016,000220902016,2,300,,,,
000300000009,000300000009,2,300,,,,
000300000011,000300000011,2,300,,,,
000300000043,000300000043,2,300,,,,
000300000045,000300000045,2,300,,,,
000190303006,000190303006,2,300,,,,
000190101012,000190101012,2,300,,,,
000190102001,000190102001,2,300,,,,
000190101018,000190101018,2,300,,,,
000220902001,000220902001,2,300,,,,
000220203001,000220203001,2,300,,,,
000220203012,000220203012,2,300,,,,
000220902015,000220902015,2,300,,,,
000220902009,000220902009,2,300,,,,
000220902004,000220902004,2,300,,,,
000220902019,000220902019,2,300,,,,
000200407004,000200407004,2,300,,,,
000200407007,000200407007,2,300,,,,
000220701007,000220701007,2,300,,,,
000220701015,000220701015,2,300,,,,
000220702001,000220702001,2,300,,,,
000221004003,000221004003,2,300,,,,
000200102003,000200102003,2,300,,,,
000200102004,000200102004,2,300,,,,
000220701004,000220701004,2,300,,,,
000220803001,000220803001,2,300,,,,
000200415003,000200415003,2,300,,,,
000220402020,000220402020,2,300,,,,
000221301013,000221301013,2,300,,,,
000221304010,000221304010,2,300,,,,
000221304003,000221304003,2,300,,,,
000221304009,000221304009,2,300,,,,
000220204006,000220204006,2,300,,,,
000200415005,000200415005,2,300,,,,
000221301022,000221301022,2,300,,,,
000220204005,000220204005,2,300,,,,
000220701011,000220701011,2,300,,,,
000220103002,000220103002,2,300,,,,
000221201013,000221201013,2,300,,,,
000220601001,000220601001,2,300,,,,
000220602007,000220602007,2,300,,,,
000220602001,000220602001,2,300,,,,
000220602005,000220602005,2,300,,,,
000221201008,000221201008,2,300,,,,
000221201010,000221201010,2,300,,,,
000221201017,000221201017,2,300,,,,
000400000067,000400000067,2,300,,,,
000200302003,000200302003,2,300,,,,
000220102009,000220102009,2,300,,,,
000221105003,000221105003,2,300,,,,
000221106005,000221106005,2,300,,,,
000221106003,000221106003,2,300,,,,
000201103003,000201103003,2,300,,,,
000201103002,000201103002,2,300,,,,
000210605002,000210605002,2,300,,,,
000210604002,000210604002,2,300,,,,
000210602001,000210602001,2,300,,,,
000210601001,000210601001,2,300,,,,
000210103003,000210103003,2,300,,,,
000210103001,000210103001,2,300,,,,
000210503007,000210503007,2,300,,,,
000220502004,000220502004,2,300,,,,
000220501001,000220501001,2,300,,,,
000210503001,000210503001,2,300,,,,
000200417015,000200417015,2,300,,,,
000201103001,000201103001,2,300,,,,
000220502005,000220502005,2,300,,,,
000201102002,000201102002,2,300,,,,
000201102001,000201102001,2,300,,,,
000210301003,000210301003,2,300,,,,
000210302001,000210302001,2,300,,,,
000200201007,000200201007,2,300,,,,
000200201004,000200201004,2,300,,,,
000200205001,000200205001,2,300,,,,
000200203005,000200203005,2,300,,,,
000210701001,000210701001,2,300,,,,
000210106001,000210106001,2,300,,,,
000210108001,000210108001,2,300,,,,
000210107001,000210107001,2,300,,,,
000210109001,000210109001,2,300,,,,
000210102001,000210102001,2,300,,,,
000200404030,000200404030,2,300,,,,
000200204003,000200204003,2,300,,,,
000180801003,000180801003,2,300,,,,
000200408002,000200408002,2,300,,,,
000200701004,000200701004,2,300,,,,
000151010003,000151010003,2,300,,,,
000200702003,000200702003,2,300,,,,
000200508010,000200508010,2,300,,,,
000200701005,000200701005,2,300,,,,
000180301002,000180301002,2,300,,,,
000180304002,000180304002,2,300,,,,
000180304001,000180304001,2,300,,,,
000210401003,000210401003,2,300,,,,
000180401003,000180401003,2,300,,,,
000180401003,000180401003,1,,"2427","2760",,
000180401003,000180401003,1,,"2620","2760",,
000180401003,000180401003,1,,"2760","2427",,
000180401003,000180401003,1,,"2760","2620",,
000180401003,000180401003,1,,"2760","3281",,
000180401003,000180401003,1,,"2760","3530",,
000180401003,000180401003,1,,"3281","2760",,
000180401003,000180401003,1,,"3281","3291",,
000180401003,000180401003,1,,"3283","3291",,
000180401003,000180401003,1,,"3291","3283",,
000180401003,000180401003,1,,"3530","2760",,
000180401005,000180401005,2,300,,,,
000180106003,000180106003,2,300,,,,
000180106005,000180106005,2,300,,,,
000180106001,000180106001,2,300,,,,
000180106001,000180106001,1,,"2760","3409",,
000180106001,000180106001,1,,"3200","3275",,
000180106001,000180106001,1,,"3275","3200",,
000180106001,000180106001,1,,"3275","3284",,
000180106001,000180106001,1,,"3284","3275",,
000180106001,000180106001,1,,"3409","2760",,
000180105001,000180105001,2,300,,,,
000200504004,000200504004,2,300,,,,
000200701003,000200701003,2,300,,,,
000200701002,000200701002,2,300,,,,
000200503002,000200503002,2,300,,,,
000200503003,000200503003,2,300,,,,
000200508008,000200508008,2,300,,,,
000200506004,000200506004,2,300,,,,
000200503001,000200503001,2,300,,,,
000180703005,000180703005,2,300,,,,
000500000029,000500000029,2,300,,,,
000180506001,000180506001,2,300,,,,
000170203001,000170203001,2,300,,,,
000180205002,000180205002,2,300,,,,
000170202003,000170202003,2,300,,,,
000170202005,000170202005,2,300,,,,
000170301001,000170301001,2,300,,,,
000170204001,000170204001,2,300,,,,
000170402003,000170402003,2,300,,,,
000170403003,000170403003,2,300,,,,
000170403005,000170403005,2,300,,,,
000170405005,000170405005,2,300,,,,
000170401001,000170401001,2,300,,,,
000160501001,000160501001,2,300,,,,
000160501003,000160501003,2,300,,,,
000170802001,000170802001,2,300,,,,
000200419009,000200419009,2,300,,,,
000140701001,000140701001,2,300,,,,
000140603002,000140603002,2,300,,,,
000200409006,000200409006,2,300,,,,
000160802003,000160802003,2,300,,,,
000180503001,000180503001,2,300,,,,
000160602001,000160602001,2,300,,,,
000110819001,000110819001,2,300,,,,
000110814001,000110814001,2,300,,,,
000150106005,000150106005,2,300,,,,
000190802001,000190802001,2,300,,,,
000200204002,000200204002,2,300,,,,
000220402019,000220402019,2,300,,,,
000110606001,000110606001,2,300,,,,
000120903039,000120903039,2,300,,,,
000200417031,000200417031,1,,,,,
000200417014,000200417014,1,,,,,
000180703004,000180703004,2,300,,,,
000150804002,000150804002,2,300,,,,
000220902003,000220902003,2,300,,,,
000210803006,000210803006,2,300,,,,
000170201004,000170201004,2,300,,,,
000140503003,000140503003,2,300,,,,
000170804001,000170804001,2,300,,,,
000140506001,000140506001,2,300,,,,
000170206002,000170206002,2,300,,,,
000170206001,000170206001,2,300,,,,
000180508002,000180508002,2,300,,,,
000200507003,000200507003,2,300,,,,
000180804004,000180804004,2,300,,,,
000180804001,000180804001,2,300,,,,
000180804003,000180804003,2,300,,,,
000210802001,000210802001,2,300,,,,
000200601007,000200601007,2,300,,,,
000180805006,000180805006,2,300,,,,
000180805007,000180805007,2,300,,,,
000200202001,000200202001,2,300,,,,
000200303005,000200303005,2,300,,,,
000210303001,000210303001,2,300,,,,
000210609002,000210609002,2,300,,,,
000210502001,000210502001,2,300,,,,
000210503006,000210503006,2,300,,,,
000210503003,000210503003,2,300,,,,
000210503003,000210503003,1,,"3038","3208",,
000210503003,000210503003,1,,"3038","3209",,
000210503003,000210503003,1,,"3038","3360",,
000210503003,000210503003,1,,"3208","3038",,
000210503003,000210503003,1,,"3209","3038",,
000210503003,000210503003,1,,"3325","3360",,
000210503003,000210503003,1,,"3360","3038",,
000210503003,000210503003,1,,"3360","3325",,
000210503003,000210503003,1,,"3360","3360",,
000210503003,000210503003,1,,"3360","3672",,
000210503003,000210503003,1,,"3360","3956",,
000210503003,000210503003,1,,"3672","3360",,
000210503003,000210503003,1,,"3956","3360",,
000210503005,000210503005,2,300,,,,
000210501003,000210501003,2,300,,,,
000210501001,000210501001,2,300,,,,
000210502002,000210502002,2,300,,,,
000210603001,000210603001,2,300,,,,
000201103005,000201103005,2,300,,,,
000220701003,000220701003,2,300,,,,
000221304005,000221304005,2,300,,,,
000220402097,000220402097,2,300,,,,
000220402049,000220402049,2,300,,,,
000220402066,000220402066,2,300,,,,
000220803011,000220803011,2,300,,,,
000220803006,000220803006,2,300,,,,
000221302006,000221302006,2,300,,,,
000190101005,000190101005,2,300,,,,
000190301003,000190301003,2,300,,,,
000190903013,000190903013,2,300,,,,
000190401002,000190401002,2,300,,,,
000190402005,000190402005,2,300,,,,
000191102001,000191102001,2,300,,,,
000150107002,000150107002,2,300,,,,
000190605001,000190605001,2,300,,,,
000220503002,000220503002,2,300,,,,
000220105004,000220105004,2,300,,,,
000400000074,000400000074,2,300,,,,
000400000073,000400000073,2,300,,,,
000220402009,000220402009,2,300,,,,
000220402032,000220402032,2,300,,,,
000190404003,000190404003,2,300,,,,
000190903011,000190903011,2,300,,,,
000400000086,000400000086,2,300,,,,
000160906002,000160906002,2,300,,,,
000180210001,000180210001,2,300,,,,
000180701001,000180701001,2,300,,,,
000120502002,000120502002,2,300,,,,
000150515003,000150515003,2,300,,,,
000150515002,000150515002,2,300,,,,
000140310001,000140310001,2,300,,,,
000140310002,000140310002,2,300,,,,
000140601001,000140601001,2,300,,,,
000140309004,000140309004,2,300,,,,
000110111001,000110111001,2,300,,,,
000130104003,000130104003,2,300,,,,
000130106002,000130106002,2,300,,,,
000120606001,000120606001,2,300,,,,
000120606001,000120606001,1,,"3260","3573",,
000120606001,000120606001,1,,"3573","3260",,
000120903021,000120903021,2,300,,,,
000120903011,000120903011,2,300,,,,
000120903006,000120903006,2,300,,,,
000120903005,000120903005,2,300,,,,
000120903019,000120903019,2,300,,,,
000120903018,000120903018,2,300,,,,
000121008001,000121008001,2,300,,,,
000121009002,000121009002,2,300,,,,
000121009001,000121009001,2,300,,,,
000110821001,000110821001,2,300,,,,
000110807002,000110807002,2,300,,,,
000110707011,000110707011,2,300,,,,
000110702002,000110702002,2,300,,,,
000110706002,000110706002,2,300,,,,
000110706008,000110706008,2,300,,,,
000110706007,000110706007,2,300,,,,
000110706005,000110706005,2,300,,,,
000110706006,000110706006,2,300,,,,
000120706001,000120706001,2,300,,,,
000110105002,000110105002,2,300,,,,
000110105001,000110105001,2,300,,,,
000110105003,000110105003,2,300,,,,
000120606002,000120606002,2,300,,,,
000110402007,000110402007,2,300,,,,
000120903041,000120903041,2,300,,,,
000120903010,000120903010,2,300,,,,
000120903008,000120903008,2,300,,,,
000120903035,000120903035,2,300,,,,
000120903031,000120903031,2,300,,,,
000110706001,000110706001,2,300,,,,
000160301005,000160301005,2,300,,,,
000220402055,000220402055,2,300,,,,
000220402048,000220402048,2,300,,,,
000210503002,000210503002,2,300,,,,
000160201003,000160201003,2,300,,,,
000110823002,000110823002,2,300,,,,
000110706004,000110706004,2,300,,,,
000110818004,000110818004,2,300,,,,
000140401010,000140401010,2,300,,,,
000161005001,000161005001,2,300,,,,
000161003001,000161003001,2,300,,,,
000160807002,000160807002,2,300,,,,
000190602005,000190602005,2,300,,,,
000220701006,000220701006,2,300,,,,
000500000088,000500000088,2,300,,,,
000200501001,000200501001,2,300,,,,
000200501003,000200501003,2,300,,,,
000170601002,000170601002,2,300,,,,
000150205001,000150205001,2,300,,,,
000160201006,000160201006,2,300,,,,
000220701001,000220701001,2,300,,,,
000200505002,000200505002,2,300,,,,
000140401003,000140401003,2,300,,,,
000150510002,000150510002,2,300,,,,
000150506003,000150506003,2,300,,,,
000160907004,000160907004,2,300,,,,
000210602004,000210602004,2,300,,,,
000200417034,000200417034,2,300,,,,
000200705007,000200705007,2,300,,,,
000500000053,000500000053,2,300,,,,
000500000075,000500000075,2,300,,,,
000500000086,000500000086,2,300,,,,
000150515001,000150515001,2,300,,,,
000180106002,000180106002,2,300,,,,
000160805001,000160805001,2,300,,,,
000160807001,000160807001,2,300,,,,
000160802002,000160802002,2,300,,,,
000180511001,000180511001,2,300,,,,
000180401014,000180401014,2,300,,,,
000141203004,000141203004,2,300,,,,
000210109004,000210109004,2,300,,,,
000110707010,000110707010,2,300,,,,
000110706003,000110706003,2,300,,,,
000120501002,000120501002,2,300,,,,
000170805001,000170805001,2,300,,,,
000500104065,000500104065,2,300,,,,
000210302002,000210302002,2,300,,,,
000180802005,000180802005,2,300,,,,
000180803002,000180803002,2,300,,,,
000300000006,000300000006,2,300,,,,
000110401001,000110401001,2,300,,,,
000120405001,000120405001,2,300,,,,
000120513002,000120513002,2,300,,,,
000110403003,000110403003,2,300,,,,
000121006003,000121006003,2,300,,,,
000300000027,000300000027,2,300,,,,
000300000023,000300000023,2,300,,,,
000160701003,000160701003,2,300,,,,
000160701001,000160701001,2,300,,,,
000160701002,000160701002,2,300,,,,
000150202001,000150202001,2,300,,,,
000150303001,000150303001,2,300,,,,
000190302004,000190302004,2,300,,,,
000160101009,000160101009,2,300,,,,
000110102001,000110102001,2,300,,,,
000160205002,000160205002,2,300,,,,
000190304002,000190304002,2,300,,,,
000500000051,000500000051,2,300,,,,
000170201001,000170201001,2,300,,,,
000170201002,000170201002,2,300,,,,
000120903038,000120903038,2,300,,,,
000140501005,000140501005,2,300,,,,
000220102010,000220102010,2,300,,,,
000400000014,000400000014,2,300,,,,
000400000015,000400000015,2,300,,,,
000400000092,000400000092,2,300,,,,
000150902007,000150902007,2,300,,,,
000150607002,000150607002,2,300,,,,
000210605004,000210605004,2,300,,,,
000220502001,000220502001,2,300,,,,
000200507002,000200507002,2,300,,,,
000180511004,000180511004,2,300,,,,
000300000003,000300000003,2,300,,,,
000190101011,000190101011,2,300,,,,
000221301002,000221301002,2,300,,,,
000220401001,000220401001,2,300,,,,
000200101007,000200101007,2,300,,,,
000190901001,000190901001,2,300,,,,
000110101002,000110101002,2,300,,,,
000110101002,000110101002,1,,"2224","3433",,
000110101002,000110101002,1,,"3433","2224",,
000220201021,000220201021,2,300,,,,
000190301004,000190301004,2,300,,,,
000220301012,000220301012,2,300,,,,
000220301015,000220301015,2,300,,,,
000300000032,000300000032,2,300,,,,
000500000019,000500000019,2,300,,,,
000500000028,000500000028,2,300,,,,
000220901002,000220901002,2,300,,,,
000220701005,000220701005,2,300,,,,
000400000035,000400000035,2,300,,,,
000190903008,000190903008,2,300,,,,
000140307001,000140307001,2,300,,,,
000120913002,000120913002,2,300,,,,
000500000070,000500000070,2,300,,,,
000200601013,000200601013,2,300,,,,
000221401002,000221401002,2,300,,,,
000500000084,000500000084,2,300,,,,
000400000095,000400000095,2,300,,,,
000221301009,000221301009,2,300,,,,
000220801004,000220801004,2,300,,,,
000130202001,000130202001,2,300,,,,
000160802004,000160802004,2,300,,,,
000160205003,000160205003,2,300,,,,
000220203007,000220203007,2,300,,,,
000220204002,000220204002,2,300,,,,
000160204002,000160204002,2,300,,,,
000200705001,000200705001,2,300,,,,
000221304013,000221304013,2,300,,,,
000221301004,000221301004,2,300,,,,
000221301014,000221301014,2,300,,,,
000221301015,000221301015,2,300,,,,
000221301016,000221301016,2,300,,,,
000220201053,000220201053,2,300,,,,
000220903015,000220903015,2,300,,,,
000220301047,000220301047,2,300,,,,
000220402007,000220402007,2,300,,,,
000220402059,000220402059,2,300,,,,
000220402072,000220402072,2,300,,,,
000220402077,000220402077,2,300,,,,
000220402108,000220402108,2,300,,,,
000220402109,000220402109,2,300,,,,
000220803010,000220803010,2,300,,,,
000220803022,000220803022,2,300,,,,
000220803025,000220803025,2,300,,,,
000221304006,000221304006,2,300,,,,
000221304011,000221304011,2,300,,,,
000221304014,000221304014,2,300,,,,
000150606005,000150606005,2,300,,,,
000220901004,000220901004,2,300,,,,
000160603001,000160603001,2,300,,,,
000220102011,000220102011,2,300,,,,
000220102011,000220102011,1,,"3218","3479",,
000220102011,000220102011,1,,"3218","3480",,
000220102011,000220102011,1,,"3479","3218",,
000220102011,000220102011,1,,"3480","3218",,
000200201002,000200201002,2,300,,,,
000200201005,000200201005,2,300,,,,
000120903003,000120903003,2,300,,,,
000500000039,000500000039,2,300,,,,
000500000037,000500000037,2,300,,,,
000500000031,000500000031,2,300,,,,
000500000032,000500000032,2,300,,,,
000500000030,000500000030,2,300,,,,
000120903036,000120903036,2,300,,,,
000120903001,000120903001,2,300,,,,
000220804009,000220804009,2,300,,,,
000220801007,000220801007,2,300,,,,
000400000011,000400000011,2,300,,,,
000400000007,000400000007,2,300,,,,
000400000083,000400000083,2,300,,,,
000200406014,000200406014,2,300,,,,
000200412013,000200412013,2,300,,,,
000200417029,000200417029,1,,,,,
000200406006,000200406006,2,300,,,,
000200407005,000200407005,2,300,,,,
000200417023,000200417023,2,300,,,,
000200417033,000200417033,2,300,,,,
000200412018,000200412018,2,300,,,,
000200417002,000200417002,2,300,,,,
000120703001,000120703001,2,300,,,,
000200410001,000200410001,2,300,,,,
000170202001,000170202001,2,300,,,,
000120508001,000120508001,2,300,,,,
000210401007,000210401007,2,300,,,,
000221401007,000221401007,2,300,,,,
000150507002,000150507002,2,300,,,,
000220402096,000220402096,2,300,,,,
000200505004,000200505004,2,300,,,,
000200506002,000200506002,2,300,,,,
000200506005,000200506005,2,300,,,,
000210701017,000210701017,2,300,,,,
000210103002,000210103002,2,300,,,,
000210604003,000210604003,2,300,,,,
000190402004,000190402004,2,300,,,,
000500000077,000500000077,2,300,,,,
000191104001,000191104001,2,300,,,,
000140501004,000140501004,2,300,,,,
000500104064,000500104064,2,300,,,,
000200602002,000200602002,2,300,,,,
000160206004,000160206004,2,300,,,,
000220402060,000220402060,2,300,,,,
000220102007,000220102007,2,300,,,,
000220105001,000220105001,2,300,,,,
000110108003,000110108003,2,300,,,,
000110108001,000110108001,2,300,,,,
000500000055,000500000055,2,300,,,,
000500000056,000500000056,2,300,,,,
000220702002,000220702002,2,300,,,,
000200409012,000200409012,2,300,,,,
000220803027,000220803027,2,300,,,,
000220804016,000220804016,2,300,,,,
000220402116,000220402116,2,300,,,,
000220402117,000220402117,2,300,,,,
000220402221,000220402221,2,300,,,,
000400000099,000400000099,2,300,,,,
000400000100,000400000100,2,300,,,,
000400000102,000400000102,2,300,,,,
000400000103,000400000103,2,300,,,,
000180401009,000180401009,2,300,,,,
000221401011,000221401011,2,300,,,,
000180703006,000180703006,2,300,,,,
000220402123,000220402123,2,300,,,,
000220803028,000220803028,2,300,,,,
000400000101,000400000101,2,300,,,,
000220601020,000220601020,2,300,,,,
000200414009,000200414009,2,300,,,,
000130104002,000130104002,2,300,,,,
000120502003,000120502003,2,300,,,,
000110109003,000110109003,2,300,,,,
000190703004,000190703004,2,300,,,,
000220102012,000220102012,2,300,,,,
000300000062,000300000062,2,300,,,,
000300000050,000300000050,2,300,,,,
000300000051,000300000051,2,300,,,,
000300000055,000300000055,2,300,,,,
000300000053,000300000053,2,300,,,,
000300000056,000300000056,2,300,,,,
000300000054,000300000054,2,300,,,,
000300000059,000300000059,2,300,,,,
000300000057,000300000057,2,300,,,,
000300000061,000300000061,2,300,,,,
000300000060,000300000060,2,300,,,,
000300000052,000300000052,2,300,,,,
000141301007,000141301007,2,300,,,,
000110705002,000110705002,2,300,,,,
000110104003,000110104003,2,300,,,,
000210503009,000210503009,2,300,,,,
000210503010,000210503010,2,300,,,,
000210503011,000210503011,2,300,,,,
000190101022,000190101022,2,300,,,,
000190102005,000190102005,2,300,,,,
000140206001,000140206001,2,300,,,,
000180106007,000180106007,2,300,,,,
000140304003,000140304003,2,300,,,,
000220102015,000220102015,2,300,,,,
